Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Customer_Age,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Attrition_Flag
0,2,3,1,4,0,5,6,3,0.23684210526315796,0.18604651162790697,0.02172762918824466,0.4719904648390942,0.02798945324950019,0.0890731055969734,0.3798449612403101,0.5515515515515517,1
0,2,2,1,1,0,5,1,2,0.3421052631578947,0.3023255813953488,0.03436454167006776,0.5657528804131903,0.033262828499406025,0.05435629242238789,0.17829457364341086,0.5535535535535536,1
1,2,6,1,0,0,4,1,4,0.6578947368421053,0.6744186046511628,0.26808695888770984,0.5669447755264203,0.25717845449540755,0.05263157894736842,0.26356589147286824,0.13813813813813816,1
0,1,5,1,1,0,4,2,5,0.7894736842105263,0.627906976744186,0.11874162955707321,0.5049662296384585,0.11856401935502565,0.06887726716368087,0.21705426356589144,0.23723723723723725,1
1,0,3,1,3,0,6,3,2,0.8421052631578947,0.5348837209302325,0.047031685999933494,0.9340484704012714,0.018543737142526006,0.0573049961054857,0.17054263565891473,0.7857857857857858,1
1,1,5,1,4,0,3,3,3,0.3421052631578947,0.5348837209302325,0.08491219159736016,0.0,0.12296815692637557,0.01874930455101814,0.05426356589147288,0.0,0
0,1,0,2,4,0,4,4,2,0.6578947368421053,0.5348837209302325,0.009030253010336275,0.454906634882797,0.017066033088980963,0.080338266384778,0.248062015503876,0.6596596596596598,1
1,4,5,2,1,3,5,2,3,0.8421052631578947,0.8604651162790699,0.5137207242341517,0.3583631307111641,0.5078086518123606,0.13575164125959718,0.39534883720930236,0.049049049049049054,1
0,3,2,1,4,0,5,3,3,0.21052631578947367,0.2325581395348837,0.024932205080764387,0.7127532777115614,0.013502158606901748,0.09146545009458106,0.20930232558139536,0.7937937937937939,1
1,3,6,2,3,0,6,1,4,0.3421052631578947,0.2325581395348837,0.03868769594016513,0.856575288041319,0.01619679541042506,0.0668187381773673,0.20155038759689922,0.7937937937937939,1
0,1,0,1,4,0,3,3,2,0.736842105263158,0.6976744186046512,0.13304129368124146,0.8462455303933254,0.10737982789093965,0.06286858796038723,0.26356589147286824,0.3653653653653654,1
0,2,3,2,4,0,5,0,3,0.0,0.0,0.11181853635530889,0.0,0.14875554139020078,0.11049293423834428,0.3023255813953488,0.0,1
1,1,2,2,3,0,4,2,3,0.7105263157894737,0.6976744186046512,0.3165486113000602,0.4044497417560588,0.3154753281372237,0.07944809168799377,0.33333333333333337,0.0850850850850851,1
1,3,0,2,3,0,4,3,5,0.1578947368421053,0.18604651162790697,0.6031767625923206,0.0,0.6196795410425058,0.10943585178591297,0.3798449612403101,0.0,1
1,3,3,1,2,0,4,1,4,0.605263157894737,0.6046511627906976,0.23658537322728004,0.24990067540723082,0.2501086547098195,0.20012239902080783,0.5348837209302325,0.06806806806806807,1
0,2,5,1,4,0,4,2,5,0.3421052631578947,0.3023255813953488,0.12230898762610462,1.0,0.08588068264132356,0.08428841660175809,0.3178294573643411,0.45945945945945954,1
1,2,2,1,1,0,3,3,5,0.1578947368421053,0.2093023255813954,0.09978626083433856,0.0,0.13722365485469243,0.020919105374429727,0.08527131782945738,0.0,0
1,1,0,0,4,0,4,3,3,0.10526315789473695,0.13953488372093026,0.19746536186010516,0.0,0.23084055283516355,0.0430622009569378,0.15503875968992248,0.0,0
1,1,5,2,3,0,6,1,2,0.2894736842105263,0.5348837209302325,0.05105252178960449,0.9447755264203417,0.021615043606756874,0.09914320685434516,0.3023255813953488,0.7607607607607608,1
1,2,5,2,1,0,5,1,2,0.3157894736842106,0.5348837209302325,0.19099574637898042,0.6634882796980532,0.17625242662185264,0.07499721820407255,0.3178294573643411,0.21521521521521522,1
1,2,5,2,0,0,6,2,3,0.5263157894736843,0.4651162790697675,1.0000000000000002,0.2685736988478347,0.9804131776432069,0.1667964838099477,0.37209302325581395,0.020020020020020023,1
1,2,5,1,2,0,5,3,4,0.26315789473684215,0.5348837209302325,0.12596704123926394,0.5252284465633691,0.12401124214064266,0.10170245910759987,0.24031007751937986,0.23623623623623624,1
1,1,4,1,3,0,4,3,2,0.1842105263157895,0.5348837209302325,0.04558055729388683,0.5399284862932062,0.04589574942775187,0.08384332925336598,0.2945736434108527,0.4614614614614615,1
0,3,4,2,4,0,4,2,3,0.8421052631578947,0.9534883720930233,0.22515773466716252,0.0,0.25738127662040394,0.20240347168131745,0.5348837209302325,0.0,1
1,4,1,1,0,0,3,2,5,0.5263157894736843,0.5348837209302325,0.050357189284623786,0.34247119586809693,0.06487410540955582,0.1263491710248136,0.49612403100775193,0.27827827827827833,1
1,5,6,1,3,0,4,3,3,0.3421052631578947,0.5348837209302325,0.5440734996689612,0.8422725466825586,0.5016080897053284,0.08634694558807166,0.34883720930232553,0.10910910910910912,1
0,2,1,1,4,0,3,3,3,0.736842105263158,0.7674418604651162,0.0566454136774927,0.645212554628526,0.04882218294555675,0.08139534883720931,0.34883720930232553,0.49049049049049054,1
1,3,3,1,0,0,5,1,4,0.631578947368421,0.627906976744186,1.0000000000000002,0.0,1.0,0.07900300433960165,0.20155038759689922,0.0,1
1,3,0,2,2,0,6,1,4,0.3947368421052633,0.4651162790697675,0.11511380779195654,0.0,0.15191377162228725,0.14904862579281183,0.3565891472868217,0.0,1
1,1,2,0,2,0,4,1,2,0.7105263157894737,0.6511627906976745,0.030041387399970386,0.6174016686531585,0.02535276562454727,0.17580950261488817,0.3875968992248062,0.6396396396396397,1
0,5,2,1,4,0,3,3,3,0.26315789473684215,0.39534883720930236,0.050326957436581145,0.9531187922129519,0.020311187088923016,0.07377322799599421,0.2945736434108527,0.7737737737737739,1
1,3,6,1,0,0,5,3,4,0.3157894736842106,0.4651162790697675,0.886025932879251,0.4640444974175606,0.8569234781096978,0.05613664181595639,0.2558139534883721,0.03803803803803804,1
0,2,0,2,1,3,2,3,3,0.763157894736842,0.5348837209302325,1.0000000000000002,0.0,1.0,0.04690107933681985,0.23255813953488372,0.0,0
1,4,0,0,0,0,3,2,2,0.5,0.627906976744186,0.31815089924632,0.40723083035359553,0.31680815924434275,0.0777233782129743,0.32558139534883723,0.08608608608608609,1
1,2,3,2,3,0,5,3,3,0.26315789473684215,0.32558139534883723,0.4006233807066392,0.38895510528406835,0.3971836699214789,0.1244019138755981,0.4496124031007752,0.06706706706706708,1
1,1,2,2,1,0,5,1,2,0.5,0.4418604651162791,0.15692445363492627,0.5518474374255066,0.15173992408657608,0.18810504061422054,0.45736434108527124,0.21021021021021022,1
1,4,2,1,1,0,6,2,4,0.3157894736842106,0.32558139534883723,0.1238508118762792,0.5069527214938419,0.12331585199779793,0.06976744186046512,0.21705426356589144,0.23123123123123127,1
0,2,3,1,4,0,4,3,3,0.23684210526315796,0.2093023255813954,0.03342735438074595,0.734207389749702,0.02007939037464144,0.09897629909869812,0.3023255813953488,0.7267267267267268,1
1,3,0,1,4,0,4,3,3,0.5789473684210527,0.5581395348837209,0.05643379074119422,1.0,0.022745052588879554,0.08439968843885613,0.3643410852713178,0.7627627627627629,1
1,2,5,2,0,0,5,2,4,0.6578947368421053,0.5348837209302325,1.0000000000000002,0.3528009535160906,0.9742705647147452,0.08061644597752309,0.248062015503876,0.026026026026026026,1
0,1,0,2,4,0,3,2,5,0.2894736842105263,0.16279069767441862,0.24269220653189313,0.0,0.27418653840581814,0.1108823856681874,0.4651162790697674,0.0,1
0,2,1,2,4,0,4,3,4,0.1842105263157895,0.18604651162790697,0.11665563204213111,0.0,0.15339147567583228,0.1193390452876377,0.4031007751937984,0.0,1
1,1,0,1,3,0,4,3,3,0.13157894736842113,0.5348837209302325,0.08530520562191449,0.7052046086611045,0.07191493060585867,0.08896183375987538,0.32558139534883723,0.41741741741741745,1
0,4,0,2,4,0,6,1,2,0.368421052631579,0.3023255813953488,0.17693793703915328,1.0,0.1382377654796743,0.09391343051073774,0.3565891472868217,0.34534534534534533,1
1,4,3,0,3,0,4,2,3,0.44736842105263164,0.5581395348837209,0.3761960474881869,0.3011521652761224,0.3801755860110683,0.06320240347168132,0.248062015503876,0.05505505505505506,1
1,0,2,1,1,0,4,2,5,0.9736842105263157,1.0,0.15302454523742584,0.709574890742948,0.1364992901225625,0.054912651607878046,0.1317829457364341,0.27527527527527534,1
0,4,6,1,4,0,6,3,4,0.23684210526315796,0.39534883720930236,0.005674517877603348,0.38895510528406835,0.01865963549966679,0.13002114164904863,0.39534883720930236,0.6026026026026027,1
0,1,3,2,4,0,5,1,5,0.13157894736842113,0.2093023255813954,0.15792210462033335,0.0,0.19294179005012604,0.15322131968398797,0.5658914728682171,0.0,1
1,4,5,1,3,0,4,3,3,0.26315789473684215,0.2790697674418605,0.13325291661753993,0.6881207787048073,0.11911453655144438,0.08601313007677756,0.24031007751937986,0.29629629629629634,1
1,1,3,1,2,0,3,1,2,0.21052631578947367,0.32558139534883723,0.2002769237280706,0.8537941994437823,0.17126879726479877,0.08523422721709135,0.3023255813953488,0.2672672672672673,1
1,0,6,1,2,0,3,3,2,0.07894736842105265,0.2325581395348837,0.1446805551776575,0.433849821215733,0.1486106684437748,0.0952486925559141,0.22480620155038758,0.17517517517517517,1
1,1,1,1,2,0,6,2,4,0.763157894736842,0.8372093023255814,0.09549333841228383,0.9702026221692491,0.0623533161417437,0.05530210303772115,0.21705426356589144,0.5315315315315317,1
1,2,2,2,1,0,3,3,5,0.5263157894736843,0.41860465116279066,0.19441194520779864,0.0,0.22791411931735867,0.027150328251919435,0.11627906976744187,0.0,0
1,2,0,1,2,0,6,3,2,0.5,0.5116279069767442,0.4971839033548282,0.8327373857767183,0.4573638918668328,0.08462223211305218,0.3023255813953488,0.11711711711711713,1
0,0,1,2,4,0,2,2,3,0.6842105263157894,0.5348837209302325,0.0,0.38855780691299163,0.013250079680120534,0.024312896405919663,0.17829457364341086,0.6806806806806808,0
0,3,3,1,4,0,5,1,3,0.368421052631579,0.4418604651162791,0.018371894055511727,0.6730234406038935,0.010112131660533713,0.16256815400022254,0.3023255813953488,0.8288288288288289,1
0,4,5,1,4,0,4,2,2,0.5263157894736843,0.5348837209302325,0.14909440499188276,0.0,0.18448120997884854,0.0708245243128964,0.23255813953488372,0.0,1
0,2,2,1,4,0,6,2,2,0.736842105263158,0.7674418604651162,0.03926210105297528,1.0,0.006287485874887724,0.061700233670857904,0.20930232558139536,0.920920920920921,1
1,1,2,2,4,0,6,1,2,0.26315789473684215,0.2790697674418605,0.03578543852807179,0.988875645609853,0.0037666966070755946,0.12278847223767664,0.5348837209302325,0.94994994994995,1
1,3,2,1,1,0,2,3,3,0.47368421052631593,0.4651162790697675,0.1761821408380873,0.3599523241954708,0.18419146408599657,0.06848781573383776,0.1317829457364341,0.12512512512512514,0
0,2,5,2,4,0,6,3,3,0.2894736842105263,0.39534883720930236,0.024781045840551193,0.531585220500596,0.026569698374525542,0.1113274730165795,0.34883720930232553,0.5935935935935936,1
1,3,2,2,3,0,3,2,3,0.23684210526315796,0.2790697674418605,0.15332686371785223,0.8164481525625745,0.1289948714976965,0.09613886725269834,0.3023255813953488,0.31631631631631635,1
0,0,6,1,4,0,4,1,4,1.0,0.9767441860465117,0.032339007851210945,0.6277314263011522,0.026801495088807116,0.06103260264826972,0.26356589147286824,0.6306306306306307,1
0,2,5,1,4,0,5,1,2,0.6842105263157894,0.5348837209302325,0.07762631621908417,1.0,0.043056239677802574,0.035996439301212865,0.186046511627907,0.6286286286286287,1
0,5,3,2,1,0,4,1,2,0.2894736842105263,0.13953488372093026,0.054831502794934366,0.7894318633293603,0.03656593167791847,0.13591854901524425,0.48062015503875966,0.6116116116116117,1
0,4,5,1,4,0,4,3,1,0.5,0.3023255813953488,0.44981059747201285,0.0,0.47269144959870196,0.1354178257483031,0.4728682170542635,0.0,1
1,1,6,2,1,0,3,3,1,0.052631578947368474,0.04651162790697677,0.020276500482197986,0.6126340882002383,0.016341668356851042,0.0974184933793257,0.3565891472868217,0.7317317317317318,1
1,0,2,1,0,0,3,2,1,0.763157894736842,0.6744186046511628,0.20750233541026133,1.0,0.16753107524700836,0.05930788917325025,0.186046511627907,0.3033033033033033,1
1,2,2,1,3,0,3,3,3,0.763157894736842,0.7906976744186046,0.2575965076169141,0.4803337306317044,0.25344073247761717,0.05975297652164237,0.13953488372093023,0.12112112112112113,1
1,4,5,2,1,0,4,3,4,0.3947368421052633,0.5348837209302325,0.06644053244330775,0.7485101311084624,0.05067655665980935,0.20830087904751307,0.5348837209302325,0.5185185185185186,1
0,2,3,1,4,0,5,1,1,0.8157894736842106,0.7674418604651162,0.11323943321331292,0.7373857767183154,0.09634050937327963,0.07366195615889619,0.34883720930232553,0.3583583583583584,1
1,2,3,2,2,0,6,1,4,0.2894736842105263,0.37209302325581395,0.39714671818173575,0.0,0.422217715063889,0.16323578502281072,0.5426356589147286,0.0,1
1,0,0,0,4,0,6,3,2,0.07894736842105265,0.04651162790697677,0.05044788482875171,0.6833531982518871,0.04010083157071249,0.10849004117057973,0.4728682170542635,0.5545545545545546,1
0,0,0,1,1,0,6,1,2,0.9473684210526316,0.8372093023255814,0.0,0.0,0.041587228001043086,0.04289529320129075,0.17054263565891473,0.0,1
1,4,0,0,2,0,4,3,3,0.42105263157894735,0.2790697674418605,0.049994407108112114,0.44298768375049663,0.05719583924897865,0.09029709580505174,0.24031007751937986,0.3613613613613614,1
0,1,2,1,4,0,4,2,1,0.5526315789473684,0.5348837209302325,0.2081069723711141,0.0,0.24103960826355286,0.17747858017135862,0.4031007751937984,0.0,1
0,0,2,1,4,3,5,3,2,0.47368421052631593,0.5348837209302325,0.2621615166713526,0.48827969805323795,0.25723640367397793,0.19767441860465115,0.49612403100775193,0.12212212212212213,1
0,1,3,1,4,0,4,3,4,0.21052631578947367,0.34883720930232565,0.03835514561169611,0.8088994835121176,0.019355025642511518,0.07878046066540559,0.17829457364341086,0.7527527527527528,1
1,1,2,2,4,0,4,1,3,0.2894736842105263,0.4418604651162791,0.08944696880375602,0.797377830750894,0.06916234462376496,0.10921330811171692,0.28682170542635654,0.4564564564564565,1
0,2,2,2,4,0,3,3,2,0.1842105263157895,0.18604651162790697,0.13171109236736533,0.0,0.16782082113986033,0.10081228441081563,0.4263565891472868,0.0,1
1,4,5,1,3,0,6,3,2,0.368421052631579,0.2325581395348837,0.25158036985642895,0.6583234008740564,0.23469417321009475,0.22432402358962944,0.5891472868217054,0.1701701701701702,1
1,2,1,2,1,0,3,2,0,0.6578947368421053,0.627906976744186,0.14102250156449816,0.0,0.17674499463970098,0.14982752865249804,0.41860465116279066,0.0,1
1,3,2,2,3,0,6,3,4,0.5263157894736843,0.5116279069767442,0.1055605438104826,0.0,0.14275780140816502,0.1576165572493602,0.5193798449612402,0.0,1
1,0,2,2,1,0,4,1,2,0.026315789473684292,0.06976744186046513,0.052594346039779076,0.44417957886372667,0.05960073015964999,0.08345387782352287,0.1627906976744186,0.35235235235235235,1
0,1,3,0,4,0,3,5,0,0.2894736842105263,0.39534883720930236,0.047303772632317255,0.7191100516487883,0.034479761249384296,0.14676755313230222,0.4496124031007752,0.6036036036036037,1
0,1,1,1,4,0,4,3,3,0.21052631578947367,0.2790697674418605,0.026594956723109527,0.822010329757648,0.007127748964158433,0.12123066651830422,0.3643410852713178,0.893893893893894,1
1,0,2,1,1,0,4,1,4,0.21052631578947367,0.09302325581395349,0.036269148096754016,0.8311481922924115,0.015733201981861906,0.0755535773895627,0.2558139534883721,0.7937937937937939,1
0,1,5,1,4,0,3,2,4,0.23684210526315796,0.5348837209302325,0.017102156437720888,0.0,0.05797815315967897,0.08145098475575832,0.3875968992248062,0.0,1
0,2,4,1,4,0,4,1,1,0.763157894736842,0.8372093023255814,0.029497214135202877,0.9042510925705205,0.003911569553501579,0.08289751863803271,0.4031007751937984,0.943943943943944,1
0,0,1,1,4,0,5,2,4,0.8947368421052633,0.744186046511628,0.0,0.25744934445768775,0.022811694144235506,0.04211639034160454,0.1317829457364341,0.4514514514514515,1
1,2,2,1,2,0,3,1,2,0.7894736842105263,0.7209302325581396,0.01828119851138381,0.7659912594358363,0.003245153999942051,0.10020028930677646,0.3643410852713178,0.944944944944945,1
1,2,3,2,3,0,3,3,2,0.6842105263157894,0.7674418604651162,1.0000000000000002,1.0,0.9270709587691595,0.14253922332257707,0.4418604651162791,0.07307307307307308,1
0,4,5,1,1,0,3,1,3,0.5,0.5348837209302325,0.050568812220922264,0.909813269765594,0.02370121403529105,0.08278624680093469,0.24031007751937986,0.7367367367367368,1
1,1,2,1,0,0,6,3,4,0.7894736842105263,0.813953488372093,0.034666860150494146,0.47953913388955105,0.03984006026714572,0.06008679203293646,0.17829457364341086,0.46746746746746753,1
1,0,2,2,4,0,5,2,4,0.0,0.0,0.031159965777548017,0.9574890742947954,0.0016225769999710256,0.02876376988984088,0.07751937984496124,0.976976976976977,0
1,1,6,2,4,0,5,2,0,0.10526315789473695,0.13953488372093026,0.22086481224510776,0.6801748112832737,0.20366238808564888,0.11511071547791255,0.4496124031007752,0.19619619619619622,1
1,3,3,1,3,0,5,1,4,0.21052631578947367,0.2325581395348837,0.08303781701871654,1.0,0.048242691159852816,0.09285634805830645,0.34883720930232553,0.6016016016016016,1
1,3,5,1,2,0,6,2,4,0.3421052631578947,0.5348837209302325,0.10039089779519134,0.5796583234008741,0.09552922087329413,0.1331367530877935,0.3643410852713178,0.3073073073073073,1
1,3,2,2,0,0,6,2,4,0.26315789473684215,0.5348837209302325,0.6958978405390943,0.5164878823996821,0.6708776403094486,0.12401246244575498,0.4263565891472868,0.05305305305305306,1
1,3,6,2,0,0,6,2,2,0.1578947368421053,0.16279069767441862,0.3871399764796222,0.6646801748112833,0.36415263813635446,0.12345610326026482,0.43410852713178294,0.11711711711711713,1
1,4,1,2,3,0,3,3,4,0.5789473684210527,0.34883720930232565,0.15520123829649585,0.16567342073897498,0.17825167328253122,0.06987871369756314,0.2790697674418604,0.06306306306306307,0
0,2,5,1,4,0,5,3,2,0.631578947368421,0.4883720930232558,0.6633683720452148,0.35955502582439414,0.6511459450062296,0.21403137865806166,0.4883720930232558,0.03903903903903904,1
0,2,5,1,4,0,5,3,2,0.3421052631578947,0.3023255813953488,0.061452277516272295,1.0,0.027554834410222235,0.07015689329030822,0.186046511627907,0.7257257257257258,1
0,0,2,1,4,0,4,2,1,0.9210526315789473,0.883720930232558,0.024539191056210087,0.4135876042908224,0.034943354677947444,0.04612217647713364,0.13953488372093023,0.4634634634634635,1
0,1,3,0,4,0,6,2,2,0.5,0.5348837209302325,0.24169455554648603,0.6269368295589988,0.2275084750673659,0.18916212306665184,0.5503875968992248,0.1671671671671672,1
1,3,5,0,0,0,4,3,3,0.21052631578947367,0.34883720930232565,0.23404589799169837,0.7206992451330949,0.21333990090690463,0.11883832202069655,0.3023255813953488,0.19819819819819823,1
1,3,2,1,1,0,4,2,4,0.2894736842105263,0.5348837209302325,0.22310196900026305,0.5709177592371871,0.21377451974618258,0.07538666963391566,0.1627906976744186,0.16316316316316318,1
0,3,2,2,4,0,5,1,3,0.47368421052631593,0.5348837209302325,0.0794402271016425,0.40842272546682556,0.08793787848057254,0.1879381328585735,0.5193798449612402,0.25325325325325326,1
1,1,5,1,3,0,6,1,1,0.7894736842105263,0.5348837209302325,0.22954135263334516,0.6098529996027017,0.21710659751398023,0.06075442305552464,0.19379844961240308,0.1701701701701702,1
1,4,6,2,1,0,6,1,2,0.26315789473684215,0.5348837209302325,0.2554198145578441,0.3949145808502185,0.2575840987454003,0.11360854567708914,0.41860465116279066,0.10110110110110111,1
1,0,2,2,4,0,6,3,3,0.0,0.04651162790697677,0.03935279659710319,0.822010329757648,0.019355025642511518,0.08273061088238567,0.26356589147286824,0.7557557557557558,1
0,0,3,2,4,0,1,2,4,0.0,0.0,0.14250386211858745,0.0,0.17816474951467562,0.025481250695448984,0.1007751937984496,0.0,0
1,3,5,1,2,0,3,1,4,0.21052631578947367,0.2558139534883721,0.20342103592450506,0.6912991656734208,0.18613276156810477,0.09074218315344386,0.3178294573643411,0.21321321321321324,1
1,2,0,1,0,0,6,2,4,0.6578947368421053,0.6511627906976745,0.6742820691886074,0.0,0.6878277750412888,0.1820963614109269,0.3643410852713178,0.0,1
1,3,0,0,2,0,6,3,4,0.8157894736842106,0.8604651162790699,0.4641404934442238,0.4692093762415574,0.45220641497406777,0.1375876265717147,0.49612403100775193,0.07007007007007009,1
1,0,2,0,3,0,6,1,2,0.10526315789473695,0.2325581395348837,0.7662171190862727,0.510528406833532,0.7387071538260945,0.11043729831979526,0.2790697674418604,0.048048048048048055,1
1,1,4,1,3,0,3,3,4,0.23684210526315796,0.32558139534883723,0.727913367616249,0.5415176797775129,0.6997363312375048,0.10053410481807054,0.21705426356589144,0.05305305305305306,1
1,0,2,1,1,0,3,3,2,0.1578947368421053,0.32558139534883723,0.10208388128557913,0.6321017083829956,0.09332715208761916,0.11077111383108934,0.20155038759689922,0.3303303303303304,1
1,1,2,1,4,0,5,2,2,0.9473684210526316,0.5348837209302325,0.053198983000631854,0.9169646404449742,0.025700460695969634,0.049627239345721594,0.19379844961240308,0.7227227227227228,1
1,1,5,1,4,0,1,3,3,0.1578947368421053,0.2325581395348837,0.023571771918845637,0.6738180373460468,0.015037811839017182,0.012239902080783353,0.07751937984496124,0.7657657657657658,0
1,3,3,1,3,0,4,2,3,0.7105263157894737,0.7209302325581396,0.6658171517366686,0.8748510131108462,0.6159128444354302,0.04879270056748637,0.17829457364341086,0.0940940940940941,1
1,3,0,1,2,0,5,4,4,0.763157894736842,0.5348837209302325,0.024599654752295357,0.6901072705601907,0.014834989714020804,0.043451652386780906,0.1317829457364341,0.7717717717717718,1
0,1,6,2,4,0,4,3,3,0.0,0.5348837209302325,0.03382036840530025,0.7906237584425904,0.016341668356851042,0.09769667297207077,0.3643410852713178,0.7787787787787789,1
0,0,2,2,4,0,5,3,4,0.23684210526315796,0.2790697674418605,0.026050783458342032,0.0,0.06655463158809724,0.05424502058528986,0.186046511627907,0.0,0
0,0,2,1,4,0,3,1,1,0.13157894736842113,0.3023255813953488,0.0635382750312144,0.46603098927294395,0.06849592907020544,0.07800155780571938,0.2713178294573644,0.33133133133133136,1
1,3,6,2,2,0,6,1,2,0.7105263157894737,0.6744186046511628,0.6499756633623257,0.6754072308303536,0.6152754034711558,0.16234561032602648,0.3410852713178294,0.07407407407407408,1
1,2,2,1,1,0,5,1,3,0.5,0.4883720930232558,0.35343146591207975,0.3579658323400874,0.3542143540115319,0.11427617669967732,0.3565891472868217,0.06906906906906908,1
1,3,6,2,3,3,5,3,2,0.3421052631578947,0.5348837209302325,1.0000000000000002,0.7548669050456893,0.944948280358126,0.06442639367975965,0.20155038759689922,0.05505505505505506,1
0,0,3,1,4,0,5,2,0,0.9210526315789473,0.9302325581395349,0.05918488891307438,0.31863329360349624,0.07507316083794513,0.05051741404250584,0.20155038759689922,0.23623623623623624,1
0,0,5,2,4,0,4,3,4,0.13157894736842113,0.16279069767441862,0.0989700009371873,0.37941994437822807,0.1087706081766291,0.11449872037387337,0.4031007751937984,0.20320320320320323,1
1,2,2,2,2,0,4,2,2,0.2894736842105263,0.5348837209302325,0.187428388309949,0.3762415574096146,0.19378205313939675,0.10159118727050184,0.37209302325581395,0.12412412412412413,1
1,3,4,1,2,0,4,2,2,0.3947368421052633,0.4883720930232558,0.035845902224157074,0.524036551450139,0.03772491524932634,0.2046845443418271,0.49612403100775193,0.5035035035035036,1
1,3,2,1,0,0,5,2,5,0.8421052631578947,0.9069767441860465,0.49869549575696015,0.6269368295589988,0.47382145858082464,0.08317569823077779,0.2945736434108527,0.08808808808808809,1
1,5,2,1,1,3,3,1,5,0.5,0.6046511627906976,0.41598115951229986,0.8335319825188716,0.37948019586822357,0.14871481028151776,0.41860465116279066,0.13813813813813816,1
0,4,3,1,4,0,5,3,4,0.8157894736842106,0.7906976744186046,0.052987360064333376,1.0,0.01944194941036711,0.05513519528207411,0.19379844961240308,0.7897897897897899,1
1,1,6,2,2,0,6,3,2,0.23684210526315796,0.2790697674418605,0.13951090916236622,0.7949940405244339,0.11731811201576219,0.09446978969622788,0.3798449612403101,0.33133133133133136,1
1,2,6,1,1,0,6,1,2,0.3421052631578947,0.3023255813953488,0.12309501567521322,0.8053237981724275,0.10083157071248515,0.08178480026705241,0.248062015503876,0.3683683683683684,1
1,3,1,1,0,0,4,3,1,0.763157894736842,0.627906976744186,0.34575257650924945,0.4445768772348033,0.34053834786891896,0.06197841326360298,0.23255813953488372,0.0870870870870871,1
0,2,3,1,1,0,5,2,4,0.3947368421052633,0.5348837209302325,0.03518080156721901,0.591974572904251,0.03213281951728335,0.14693446088794926,0.5271317829457364,0.5735735735735735,1
0,0,5,1,4,0,4,3,1,0.763157894736842,0.883720930232558,0.018220734815298532,0.7489074294795391,0.004433112160635123,0.08946255702681652,0.2945736434108527,0.9249249249249251,1
0,2,2,1,4,0,3,3,3,0.6842105263157894,0.744186046511628,0.0335482817729165,0.6686531585220501,0.024976095963839713,0.08595749415822855,0.3410852713178294,0.6616616616616617,1
1,2,2,1,0,0,6,3,1,0.8157894736842106,0.8372093023255814,0.09854675506459037,0.3909415971394517,0.10752470083736564,0.07538666963391566,0.19379844961240308,0.2092092092092092,1
0,3,3,0,4,0,5,2,4,0.368421052631579,0.41860465116279066,0.02369269931101619,0.6162097735399285,0.019355025642511518,0.15533548458885055,0.4263565891472868,0.6986986986986987,1
1,4,3,1,3,0,3,3,4,0.5526315789473684,0.5348837209302325,0.204932628326637,0.0,0.23799727638860718,0.0744408590185824,0.3565891472868217,0.0,1
0,4,5,2,4,3,4,3,3,0.42105263157894735,0.5348837209302325,0.2615871115585425,0.0,0.29229565670906615,0.15783910092355624,0.41860465116279066,0.0,1
1,3,2,2,3,0,4,3,5,0.3421052631578947,0.4883720930232558,0.5331598025255686,0.0,0.5525743922579898,0.18092800712139756,0.49612403100775193,0.0,1
1,4,2,2,2,1,3,3,2,0.3421052631578947,0.4883720930232558,1.0000000000000002,0.21533571712355978,0.9842957726074233,0.18855012796261267,0.5271317829457364,0.01601601601601602,1
1,3,2,1,0,0,5,2,4,0.26315789473684215,0.37209302325581395,0.34505724400426874,0.7727453317441398,0.31593892156578685,0.06097696672972071,0.17829457364341086,0.15115115115115116,1
1,2,5,1,2,0,4,1,5,0.26315789473684215,0.18604651162790697,0.34236660952847386,1.0,0.29678671804827167,0.11622343384889283,0.2790697674418604,0.19719719719719722,1
1,0,2,1,4,0,6,2,4,0.07894736842105265,0.13953488372093026,0.04198296737681278,0.5681366706396503,0.04039057746356446,0.061088238566818734,0.15503875968992248,0.5065065065065065,1
0,2,5,1,4,0,3,3,5,0.7894736842105263,0.5348837209302325,0.20568842452770297,0.0,0.2387216411207371,0.05836207855791699,0.26356589147286824,0.0,1
0,4,2,1,4,0,4,3,1,0.2894736842105263,0.34883720930232565,0.011690655638088507,0.5518474374255066,0.012545997160490251,0.13174585512406808,0.3410852713178294,0.7617617617617618,1
1,0,4,1,4,0,6,3,4,0.9210526315789473,1.0,0.0,0.0,0.041587228001043086,0.0521864915989763,0.1627906976744186,0.0,1
1,3,3,1,2,0,5,2,4,0.26315789473684215,0.5348837209302325,0.12270200165065892,0.6027016289233215,0.115231941587228,0.08184043618560143,0.21705426356589144,0.2762762762762763,1
0,1,2,1,1,0,5,2,2,0.6578947368421053,0.744186046511628,0.16142899899327948,0.34366309098132697,0.17123982267551358,0.14732391231779238,0.4728682170542635,0.12812812812812815,1
1,3,2,1,2,0,2,3,4,0.5263157894736843,0.5348837209302325,0.08551682855821297,0.0,0.12354764871207952,0.030989206631801488,0.1007751937984496,0.0,0
